p_positive,p_negative,p_neutral,sentiment,n_chunks,ticker,sector,form,filing_date,n_words,doc_hash
0.9999986290931702,8.183292266039643e-07,5.741824793403794e-07,0.9999977946281433,3,ABT,Health Care,10-Q,unknown,8000,8624797760ec68fe4197dfb85aaaeb7a
0.9999985694885254,9.059497756425117e-07,5.521890216186875e-07,0.9999976754188538,3,ABT,Health Care,10-Q,unknown,8000,74c80218955cdef4d7464814d0cc8d2c
0.9999992847442627,4.1581429854886665e-07,2.685374056454748e-07,0.9999988675117493,3,ABT,Health Care,10-Q,unknown,8000,e2a6cc71fa2c0d23e73e1d70d33dbe11
0.9999985694885254,8.643723390378e-07,6.135631451797963e-07,0.9999976754188538,3,ABT,Health Care,10-Q,unknown,8000,2f5e9d50f9d9bd0869aa4293ed6f2dbd
0.9999987483024597,7.77772584115155e-07,4.6836669298500055e-07,0.9999979734420776,3,ABT,Health Care,10-Q,unknown,8000,f62e837795f23213b401d4891901d596
0.9999985098838806,8.607976837993192e-07,6.185260303936957e-07,0.9999976754188538,3,ABT,Health Care,10-Q,unknown,8000,cf5102d0af18faf0f1b8b03a514664f6
0.9999983906745911,9.325108294433448e-07,6.942261165931995e-07,0.9999974370002747,3,ABT,Health Care,10-Q,unknown,8000,742d0f3540d66fb4d2df9b8200f74e01
0.9999977946281433,1.38514644731913e-06,7.772353001200827e-07,0.9999964237213135,3,ABT,Health Care,10-Q,unknown,8000,e38920552f1f218ad0c2a8a5638a64f6
0.9999983906745911,8.909112239052774e-07,7.744079084659461e-07,0.9999974966049194,3,ABT,Health Care,10-Q,unknown,8000,0d46dd62a3b93a1d642d9ca5e1f2c29c
0.9999992251396179,4.6706927037121204e-07,3.143341871236771e-07,0.9999987483024597,3,ABT,Health Care,10-Q,unknown,8000,9b3ef46735a0744a0f0862cdcaa155a7
0.9999982714653015,9.298962027060043e-07,7.816356628609356e-07,0.9999973177909851,3,ABT,Health Care,10-Q,unknown,8000,4122ccd328952a06bd22a7a8486b259d
0.9999982714653015,1.195310346702172e-06,6.013473807797709e-07,0.999997079372406,3,ABT,Health Care,10-Q,unknown,8000,1d99e33c11c1ee91918d03ded39144b1
0.9999980926513672,1.1883925026268116e-06,7.168830506998347e-07,0.9999969005584717,3,ABT,Health Care,10-Q,unknown,8000,1d4205b10e266c64c02a0dbb3cd7d1de
0.666184663772583,0.33381387591362,1.4815732356510125e-06,0.332370787858963,3,ABT,Health Care,8-K,unknown,8000,13a3c62aaa1c7dcebcbcafed3bf19f84
0.9999956488609314,2.1290056793077383e-06,2.213720108557027e-06,0.9999935030937195,3,ABT,Health Care,8-K,unknown,6442,ee06c7889efe7f2553bab4dfe5f2ba76
0.9999639987945557,7.437865406245692e-06,2.8583701350726187e-05,0.9999565482139587,3,ABT,Health Care,8-K,unknown,6604,2d36c3460b49fb83ec643847d8961ff9
0.6663710474967957,0.33362749218940735,1.4912626511431881e-06,0.3327435553073883,3,ABT,Health Care,8-K,unknown,8000,4f9a489339130cb95195669970c789e0
0.6664355397224426,0.3335625231266022,1.9824742594209965e-06,0.33287301659584045,3,ABT,Health Care,8-K,unknown,8000,df80dba719453fc4178f7fa11f6756b3
0.9999848008155823,1.0554512300586794e-05,4.633640401152661e-06,0.999974250793457,3,ABT,Health Care,8-K,unknown,8000,b9647c1477a9591aaae01faa72b70077
0.9999836087226868,1.1587099834287073e-05,4.841495410801144e-06,0.9999720454216003,3,ABT,Health Care,8-K,unknown,8000,0a03abd9f3c7a490d20cfc0dea121532
0.9999616742134094,2.7678683181875385e-05,1.0551736522756983e-05,0.9999340176582336,3,ABT,Health Care,8-K,unknown,8000,2a0d0e0c5159429c169b48856ae88754
0.9999949932098389,4.008243649877841e-06,1.0199183861914207e-06,0.9999909996986389,3,ABT,Health Care,8-K,unknown,6114,99bfba060f65f2c2fd445ce169f1e64f
0.9997746348381042,8.890882600098848e-05,0.00013649732863996178,0.9996857047080994,3,ABT,Health Care,8-K,unknown,746,cc2c611a46b182fc31cab64a9292b4bd
0.6664626598358154,0.33353543281555176,1.892824570859375e-06,0.33292722702026367,3,ABT,Health Care,8-K,unknown,5464,e4ff7c771aa9cc0adb581c656d0cb627
0.9999105930328369,2.9755297873634845e-05,5.968415644019842e-05,0.999880850315094,2,ABT,Health Care,8-K,unknown,465,0d209aec08a3a46f9b13b9f943dbd13a
0.6858447194099426,0.31415390968322754,1.38315351705387e-06,0.3716908097267151,3,ABT,Health Care,8-K,unknown,8000,0252aae0bd09224b4c9264574166f019
0.7000628113746643,0.2999345362186432,2.601371988930623e-06,0.4001282751560211,3,ABT,Health Care,8-K,unknown,7638,04562cdf5f109b97cb44e0c7ef19087b
0.9999954104423523,3.4013653475994943e-06,1.179120090455399e-06,0.9999920129776001,3,ABT,Health Care,8-K,unknown,6030,633d2c8278c22ff95326d21d32505bb5
0.9999940991401672,4.7671601350884885e-06,1.1144808240715065e-06,0.9999893307685852,3,ABT,Health Care,8-K,unknown,6059,b9157d1be4bc743ddd97e6646abad8ec
0.9999539256095886,1.2069537660863716e-05,3.4025786590063944e-05,0.999941885471344,3,ABT,Health Care,8-K,unknown,6632,d1626e85f00d942ab81d48c6c1fec3f2
0.6657970547676086,0.33420130610466003,1.5840897731322912e-06,0.3315957486629486,3,ABT,Health Care,8-K,unknown,8000,2e39886c4c853d79b6f09bb737c75796
0.9999961853027344,2.750586872934946e-06,1.0507300203244085e-06,0.9999934434890747,3,ABT,Health Care,8-K,unknown,6184,ebdfbd11110d018c5f5b05b45ee6243e
0.6680498123168945,0.331948846578598,1.3957445617052144e-06,0.3361009657382965,3,ABT,Health Care,8-K,unknown,8000,bfc4c46be00560e13ef2963dc9e36e2c
0.9999709129333496,1.9530203644535504e-05,9.506670721748378e-06,0.9999513626098633,3,ABT,Health Care,8-K,unknown,8000,d61ea8fce99a208fdbb37b8ed220cc4a
0.9999960064888,3.011809667441412e-06,9.619001275495975e-07,0.9999929666519165,3,ABT,Health Care,8-K,unknown,5909,afb370696a2719046d52270012e34d09
0.9999896883964539,5.845738542120671e-06,4.425363385962555e-06,0.9999838471412659,3,ABT,Health Care,8-K,unknown,8000,fa5511346894501fd16bf761270d01ee
0.6661583185195923,0.33384010195732117,1.5651377225367469e-06,0.3323182165622711,3,ABT,Health Care,8-K,unknown,8000,6cd2a15f9fb2ce3646f32568403e333b
0.9999683499336243,2.3131282432586886e-05,8.466109647997655e-06,0.9999452233314514,3,ABT,Health Care,8-K,unknown,6079,92fe9a5eaadfeb49460eb9c64df9f0c8
0.7067315578460693,0.29326173663139343,6.672957169939764e-06,0.4134698212146759,3,ABT,Health Care,8-K,unknown,8000,8d4680ad6297bef723fa9a400168bf2b
0.9999926090240479,5.7788834055827465e-06,1.568222614878323e-06,0.9999868273735046,3,ABT,Health Care,8-K,unknown,6025,20fba3e427a12f2fc5d91728e50a42c7
0.9999859929084778,8.215473826567177e-06,5.75306148675736e-06,0.9999777674674988,3,ABT,Health Care,8-K,unknown,8000,1f9ed4fa49fb88b6b89eb0650d02ae14
0.9999737739562988,1.749017792462837e-05,8.793817869445775e-06,0.9999563097953796,3,ABT,Health Care,8-K,unknown,6178,5d25391ab51e63c1d29271b1adb23b06
0.9999799728393555,1.5402823919430375e-05,4.586404884321382e-06,0.9999645948410034,3,ABT,Health Care,8-K,unknown,6159,357c3737f43bc3c8ba690bb9782b46ff
0.9999901652336121,8.250729479186703e-06,1.5182082506726147e-06,0.9999819397926331,3,ABT,Health Care,8-K,unknown,6063,7949adb0c66736e6eaeb9dfe4acc4397
0.9999878406524658,9.242537089448888e-06,2.9459768029482802e-06,0.9999786019325256,3,ABT,Health Care,8-K,unknown,8000,5eca71a86234905182f1fac01cb0eb55
0.9999598860740662,3.314671266707592e-05,6.971904895181069e-06,0.999926745891571,3,ABT,Health Care,8-K,unknown,6290,a3f1353efebb5e14242b8cb55a7e301f
0.6639636158943176,0.3360331356525421,3.2737436868046643e-06,0.3279304802417755,3,ABT,Health Care,8-K,unknown,3689,5582f6426320d7e264a0ba9ddc36960e
0.7131047248840332,0.2868916094303131,3.6746798741660314e-06,0.4262131154537201,3,ABT,Health Care,8-K,unknown,8000,3988c5c677998c00e1b6a650322f7d89
0.9999858736991882,1.0307709999324288e-05,3.901503532688366e-06,0.9999755620956421,3,ABT,Health Care,8-K,unknown,8000,cc87ffbc08cf7a35ab2392bf4d6b3fe1
0.9454202651977539,0.05457298085093498,6.79394406688516e-06,0.8908472657203674,3,ABT,Health Care,8-K,unknown,7214,deb6153f033d15eaca604611a68eb142
0.9693915843963623,0.0008709885296411812,0.029737405478954315,0.9685205817222595,3,ABT,Health Care,8-K,unknown,8000,789d9310c06831fb89d82a79eab99faf
0.6653925776481628,0.3346056044101715,1.869360971795686e-06,0.33078697323799133,3,ABT,Health Care,8-K,unknown,4562,42d4b561a7caec887b1d5dab75d607dc
0.9619633555412292,0.037844665348529816,0.00019194732885807753,0.92411869764328,3,ABT,Health Care,8-K,unknown,7281,c7f2666913e207f46c670f08435b825e
0.6658449769020081,0.3341539800167084,1.0375252941230428e-06,0.3316909968852997,3,ABT,Health Care,8-K,unknown,8000,6d0c945f7c0a1ed13e983d52bdd2f3eb
0.9999919533729553,5.9138706092198845e-06,2.130479742845637e-06,0.9999860525131226,3,ABT,Health Care,8-K,unknown,6194,ed813e96169d1b22c3bee42b303b4e61
0.6686992645263672,0.33129993081092834,8.726753435439605e-07,0.33739933371543884,3,ABT,Health Care,8-K,unknown,8000,fa1db686eb880e47c3d253d0c3d74f65
0.6662272214889526,0.3337712585926056,1.4711869198436034e-06,0.33245596289634705,3,ABT,Health Care,8-K,unknown,8000,e0193426cd687fbe07cd13f7ad89a6bb
0.6705541610717773,0.3294443190097809,1.605923557690403e-06,0.34110984206199646,3,ABT,Health Care,8-K,unknown,8000,16da90aeaea7466334bac402e44cab5f
0.9999880790710449,7.876636118453462e-06,3.9636447581870016e-06,0.9999802112579346,3,ABT,Health Care,8-K,unknown,8000,1d75f352ee5f05f3a72a0fb3e3cc34b5
0.8879796862602234,0.11199849098920822,2.19189914787421e-05,0.7759811878204346,3,ABT,Health Care,8-K,unknown,8000,4ca59ec79e63b47fc9dd2976294a898c
0.9999927878379822,5.839265213580802e-06,1.3919278671892243e-06,0.9999869465827942,3,ABT,Health Care,8-K,unknown,6159,9e1b185b14f8b26c544e183aa0079b1f
0.9999887347221375,9.786647751752753e-06,1.4912562846802757e-06,0.9999789595603943,3,ABT,Health Care,8-K,unknown,6132,526578aa78db63f42496cca2a321c699
0.9999943971633911,3.6102887861488853e-06,1.998826519411523e-06,0.9999907612800598,2,ABT,Health Care,8-K,unknown,651,27cb434062ac296bdcfaaf323af0a82a
0.9999851584434509,9.836428034759592e-06,5.024143774789991e-06,0.999975323677063,3,ABT,Health Care,8-K,unknown,8000,0c330f30068eddd7941a63e4e98810ee
0.6721635460853577,0.3278339207172394,2.5440624540351564e-06,0.3443296253681183,3,ABT,Health Care,8-K,unknown,8000,dbf963c63aa0c3990812b47fdb237877
0.665886402130127,0.3341121971607208,1.4202323654899374e-06,0.33177420496940613,3,ABT,Health Care,8-K,unknown,8000,c0e9ae82475f967ecfb33233866ce970
0.9999918937683105,6.681779268546961e-06,1.4166843129714835e-06,0.9999852180480957,3,ABT,Health Care,8-K,unknown,6084,5ee08c74221a40cca6057bfab24426e2
0.8790977001190186,0.12084237486124039,5.9868911193916574e-05,0.7582553029060364,3,ABT,Health Care,8-K,unknown,8000,e9e6b630fed6be60152ae1eb6170c440
0.9999904632568359,6.17587284068577e-06,3.3320739021291956e-06,0.9999842643737793,3,ABT,Health Care,8-K,unknown,8000,cf928736022bc25916086fe7223855d8
0.9999778866767883,1.4695368918182794e-05,7.419328994728858e-06,0.9999631643295288,3,ABT,Health Care,8-K,unknown,8000,8612a92c5ce50d5b8dbc9f33b4342a35
0.9999880194664001,9.323251106252428e-06,2.7180121833225712e-06,0.9999787211418152,3,ABT,Health Care,8-K,unknown,8000,d3abeb3316782bb7e9c6fd86ffab8916
0.6664595007896423,0.33353903889656067,1.4289489627117291e-06,0.33292046189308167,3,ABT,Health Care,8-K,unknown,7602,1a5dde915949aa59c1b7fb9b7c3d4d9c
0.9999924302101135,4.197001089778496e-06,3.3475860163889593e-06,0.9999882578849792,3,AIG,Financials,10-K,unknown,8000,69953295db807ff8a9cbc3a180ea430f
0.9999985694885254,5.058052465756191e-07,8.947022251959424e-07,0.9999980926513672,3,AIG,Financials,10-K,unknown,8000,1e7b0a4249db34052b77c2779e4d5556
0.9999990463256836,3.662329390863306e-07,6.317255270005262e-07,0.9999986886978149,3,AIG,Financials,10-K,unknown,8000,dc15d0689efa3c89385cabc0421ed506
0.9999909400939941,6.2287326727528125e-06,2.786764525808394e-06,0.9999846816062927,3,AIG,Financials,10-K,unknown,8000,11a8588f6e96a4428e95be891ea97ab6
0.9999764561653137,2.1455045498441905e-05,2.118504653481068e-06,0.9999549984931946,3,AIG,Financials,10-K,unknown,8000,c151c27840ae4d494460d6b4533e6f04
0.9999983906745911,5.437347567749384e-07,1.059525516211579e-06,0.9999978542327881,3,AIG,Financials,10-K,unknown,8000,774de4adf9ff9e881c5cd03c6b12fb4e
0.9999947547912598,3.0050871373532573e-06,2.261808958792244e-06,0.999991774559021,3,AIG,Financials,10-Q,unknown,8000,217b456d9ebf2a875d0812ba4b8d67c2
0.9999980926513672,5.599447945314751e-07,1.3132685126038268e-06,0.9999975562095642,3,AIG,Financials,10-Q,unknown,8000,4e7ce41519ba7dbd048a2c678f202d7d
0.9999975562095642,1.0443083056088653e-06,1.4501896430374472e-06,0.9999964833259583,3,AIG,Financials,10-Q,unknown,8000,46bc89c4243b69e05503389a8761ccb9
0.9999939799308777,3.2926361654972425e-06,2.756053390839952e-06,0.999990701675415,3,AIG,Financials,10-Q,unknown,8000,bf007da21df649b7aee09ebcbb8010fa
0.9999980330467224,6.392454565684602e-07,1.3665321603184566e-06,0.9999973773956299,3,AIG,Financials,10-Q,unknown,8000,17371977278e23f79c92cdb24df303ac
0.9999935626983643,4.149419055465842e-06,2.251244495710125e-06,0.99998939037323,3,AIG,Financials,10-Q,unknown,8000,8965b2c0b940a38bafd1dd8479ad020a
0.9999985098838806,6.635468707827386e-07,8.96804351668834e-07,0.9999978542327881,3,AIG,Financials,10-Q,unknown,8000,0aa578f3cba9eed76ff17b25b79a16e9
0.9999969005584717,9.215235081683204e-07,2.1767452835774748e-06,0.9999960064888,3,AIG,Financials,10-Q,unknown,8000,e6ca0f063ab6a9bd54afa50c8786f03a
0.9999957084655762,3.284661943325773e-06,9.848153013081173e-07,0.9999924302101135,3,AIG,Financials,10-Q,unknown,8000,cecd25ab62e7edbae5e0cb896cbb1b25
0.9999988675117493,3.391755001302954e-07,7.55084954562335e-07,0.9999985098838806,3,AIG,Financials,10-Q,unknown,8000,8d49797fb5d39d9cde90475c4690aada
0.9999964237213135,1.6004923963919282e-06,1.987492623811704e-06,0.9999948143959045,3,AIG,Financials,10-Q,unknown,8000,bf3f523f3be1804e3a618836fd93d9f2
0.9999986290931702,7.091338716236351e-07,6.516627308883471e-07,0.9999979138374329,3,AIG,Financials,10-Q,unknown,8000,d84c98a28e839d97cbc91542390ca1d3
0.9999983906745911,7.340942715927667e-07,8.150468602252658e-07,0.9999976754188538,3,AIG,Financials,10-Q,unknown,8000,c0fc88fca921597fc34c10df3abab630
0.9999987483024597,4.5198524389888917e-07,8.742504178371746e-07,0.9999982714653015,3,AIG,Financials,10-Q,unknown,8000,00804a9b70e17c5a434f183b2511aabc
0.9999977946281433,6.828797722846502e-07,1.4751709613847197e-06,0.9999971389770508,3,AIG,Financials,10-Q,unknown,8000,dd59a161235f1506624bb1ef6062932f
0.9999980926513672,7.458262984982866e-07,1.1671355650832993e-06,0.9999973177909851,3,AIG,Financials,10-Q,unknown,8000,922aa39fcaf288208deb17e22ad9a7b4
0.9999971985816956,1.4053067616259796e-06,1.379368654852442e-06,0.999995768070221,3,AIG,Financials,10-Q,unknown,8000,e624a6f1387c86c70fb3c286e812b260
0.9999977946281433,6.577784006367438e-07,1.5111963875824586e-06,0.9999971389770508,3,AIG,Financials,10-Q,unknown,8000,ead580f8e8defa9f0ab2d605882633ed
0.9999907612800598,7.926900252641644e-06,1.3319159961611149e-06,0.9999828338623047,3,AIG,Financials,8-K,unknown,6562,c1bb219b27bc31fa48cb7fc8a4a44edd
0.6666643023490906,0.3333348333835602,8.551250516575237e-07,0.3333294689655304,3,AIG,Financials,8-K,unknown,8000,356e4b9cc15720b8a31ba4227ae532cd
0.9999732375144958,2.1679778001271188e-05,5.120667992741801e-06,0.9999515414237976,3,AIG,Financials,8-K,unknown,7194,216aea0d741f5b7bfea85d32ae2d0dc1
0.9999824166297913,1.0685725101211574e-05,6.869334811199224e-06,0.9999717473983765,3,AIG,Financials,8-K,unknown,8000,938633138a493f8207cd6aed40dad93f
0.9999791979789734,1.5798728782101534e-05,4.9889345064002555e-06,0.9999634027481079,3,AIG,Financials,8-K,unknown,8000,76e13b88925b44618cb9e43296ed682c
0.9999968409538269,2.015794734688825e-06,1.2219599057061714e-06,0.9999948143959045,3,AIG,Financials,8-K,unknown,6932,aaae12d4ead015a6befdd4a156f2c88a
0.9999915957450867,3.919939899788005e-06,4.500861905398779e-06,0.9999876618385315,3,AIG,Financials,8-K,unknown,6113,6731fbe2f53854b092d5e5b5e76de4d1
0.9999918937683105,6.031628345226636e-06,2.1475154881045455e-06,0.9999858736991882,3,AIG,Financials,8-K,unknown,6577,60965587fff22e5266a5db5a6fd65c41
0.6666072010993958,0.33339014649391174,2.6527106911089504e-06,0.333217054605484,3,AIG,Financials,8-K,unknown,8000,d974e27494cd474abb8a180b50c8edc1
0.9999964833259583,2.4111504899337888e-06,1.08155893485673e-06,0.9999940991401672,3,AIG,Financials,8-K,unknown,3831,ea56ce90f9a38f61710d3b8fdce67019
0.9999925494194031,5.133488684805343e-06,2.3104976207832806e-06,0.9999874234199524,3,AIG,Financials,8-K,unknown,8000,18dce433aae4f7fe63e1800f97f97348
0.9999893307685852,7.74215459387051e-06,2.9174434530432336e-06,0.9999815821647644,3,AIG,Financials,8-K,unknown,8000,8e19a7e8a798024b6860b7afe9509719
0.6666643619537354,0.33333441615104675,1.243960355168383e-06,0.3333299458026886,3,AIG,Financials,8-K,unknown,8000,5895718fcae416f3bed6ecc19585ec89
0.6562128663063049,0.3437846004962921,2.5462459234404378e-06,0.3124282658100128,3,AIG,Financials,8-K,unknown,4767,86f6e1972a5cf8bae998a851c961ccaa
0.9999802708625793,1.537276511953678e-05,4.3076456677226815e-06,0.9999648928642273,3,AIG,Financials,8-K,unknown,8000,ac9d9bbeaf5bd728c0d338235b01d002
0.6666637063026428,0.3333355486392975,7.752852866360627e-07,0.33332815766334534,3,AIG,Financials,8-K,unknown,8000,5c5b3820132cb65e5a0034f3d38be367
0.9999472498893738,5.104781303089112e-05,1.7379643395543098e-06,0.999896228313446,3,AIG,Financials,8-K,unknown,4916,5a4058137ad0fc15cf939732cefbb20c
0.9999963641166687,2.4536120690754615e-06,1.2686525678873295e-06,0.9999939203262329,3,AIG,Financials,8-K,unknown,6146,3035da8232473937479a7aedebd0f2ac
0.9999659657478333,2.7960559236817062e-05,5.989566489006393e-06,0.9999380111694336,3,AIG,Financials,8-K,unknown,7877,f64deef13287b4b4e250b0371ebbe325
0.998501718044281,3.99367963836994e-05,0.0014583250740543008,0.9984617829322815,3,AIG,Financials,8-K,unknown,4427,68427a6399666fbeadb5654dc0c53092
0.9997454285621643,4.906474714516662e-05,0.00020547093299683183,0.9996963739395142,3,AIG,Financials,8-K,unknown,6853,1d91c4af025091f4818b7c09986511fa
0.999983012676239,1.1549566806934308e-05,5.4610973165836185e-06,0.9999714493751526,3,AIG,Financials,8-K,unknown,6791,0f5cd224c1dd0af2151a3aca6d0bd80b
0.9984777569770813,0.0015198987675830722,2.3064358174451627e-06,0.9969578385353088,3,AIG,Financials,8-K,unknown,4921,3ad922b2406ac99a6f1293c1ddd3e478
0.9999882578849792,5.08865696247085e-06,6.687781478831312e-06,0.9999831914901733,3,AIG,Financials,8-K,unknown,6657,306b8c7a516cf49ea07dbf7f7a4e0e0c
0.9999921917915344,5.939722541370429e-06,1.8539138864070992e-06,0.9999862313270569,3,AIG,Financials,8-K,unknown,4594,a4e0ba93fc4c369a01d514aee690f121
0.6666635870933533,0.3333352506160736,1.1561206747501274e-06,0.33332833647727966,3,AIG,Financials,8-K,unknown,8000,e02650f36960a54cf566e11691570e84
0.999978244304657,6.236305580387125e-06,1.5550502212136053e-05,0.9999719858169556,3,AIG,Financials,8-K,unknown,8000,1eda1b64db489a16afeff2ae630110b0
0.6666637063026428,0.3333353102207184,9.513505574432202e-07,0.33332839608192444,3,AIG,Financials,8-K,unknown,8000,7910d988d0939cd6ef88ba69cb96e14f
0.6649846434593201,0.33500468730926514,1.0703864973038435e-05,0.32997995615005493,3,AIG,Financials,8-K,unknown,8000,fc53b79c05f76c96a91387dfa35dc3fe
0.6931555271148682,0.3068395256996155,4.972665919922292e-06,0.3863160014152527,3,AIG,Financials,8-K,unknown,6940,b3c7997dad667d535c7ef9bbbb20af2b
0.9999868273735046,8.97326481208438e-06,4.198810074740322e-06,0.9999778270721436,3,AIG,Financials,8-K,unknown,6933,549f6c91f1576f4deee20db6aceb25ce
0.999995768070221,3.279050361015834e-06,9.518350339021708e-07,0.9999924898147583,3,AIG,Financials,8-K,unknown,6102,5dee152e958b9be0186bee61ed87dbd5
0.6666637063026428,0.333335280418396,1.025782239594264e-06,0.3333284258842468,3,AIG,Financials,8-K,unknown,8000,f6c4d09ed7a4262c0e81c2c824361701
0.9999885559082031,7.689534868404735e-06,3.784298087339266e-06,0.9999808669090271,3,AIG,Financials,8-K,unknown,8000,62b73e67aacee0107d2fa021ddfc43a0
0.9999979138374329,1.637521677366749e-06,4.1537055039952975e-07,0.9999963045120239,3,AIG,Financials,8-K,unknown,6460,aa7e15e7d59e70e6d0645009f4838482
0.9999575614929199,2.9384498702711426e-05,1.3099423085805029e-05,0.9999281764030457,3,AIG,Financials,8-K,unknown,6886,9202fa509e6d1d748cc57d62f38052d4
0.9999880790710449,9.178340405924246e-06,2.8410495360731147e-06,0.9999788999557495,3,AIG,Financials,8-K,unknown,6476,466375bf8e7352c89a34ba88ffbb0c40
0.6666631102561951,0.3333357572555542,1.1116899258922786e-06,0.33332735300064087,3,AIG,Financials,8-K,unknown,8000,970f6eb48bce67a7d5a669d23844d20e
0.9999957084655762,2.772840389297926e-06,1.448550051463826e-06,0.9999929070472717,3,AIG,Financials,8-K,unknown,4020,207d2daa566c42d6f74554a2d1060fe6
0.9999950528144836,3.5937885058956454e-06,1.3695220104636974e-06,0.9999914765357971,3,AIG,Financials,8-K,unknown,6822,4d3aebd81940549df0f34aa4425cc425
0.999989926815033,7.76337765273638e-06,2.3331060674536275e-06,0.9999821782112122,3,AIG,Financials,8-K,unknown,8000,3fb4c4b22a0c94ea1b430a4537665d9a
0.9999942779541016,3.823073711828329e-06,1.8431296666676644e-06,0.9999904632568359,3,AIG,Financials,8-K,unknown,1098,0668e79eded884680ce5832dba00dc58
0.9999935626983643,4.566708412312437e-06,1.8924123423857964e-06,0.9999889731407166,3,AIG,Financials,8-K,unknown,6180,0a74435867f57486b9033bdf4d290522
0.9999935626983643,4.210959104966605e-06,2.1954174371785484e-06,0.9999893307685852,3,AIG,Financials,8-K,unknown,8000,af8209efee6db7db76636bc3a0d87234
0.9999932646751404,5.459300155052915e-06,1.2425814475136576e-06,0.999987781047821,3,AIG,Financials,8-K,unknown,8000,449bf35fe7f5c10a2566b7f44f17ecb1
0.9999900460243225,7.23074481356889e-06,2.7498383587953867e-06,0.9999828338623047,3,AIG,Financials,8-K,unknown,7121,12734885209c51930ce30e2ad32055b0
0.9999958872795105,3.482106876617763e-06,6.692492320325982e-07,0.9999924302101135,3,AIG,Financials,8-K,unknown,6101,ce1cc3c73792abb54122f9543ba1d689
0.6666637659072876,0.33333539962768555,8.75310433912091e-07,0.33332836627960205,3,AIG,Financials,8-K,unknown,8000,74855cad8a48bedb3089b6a5391c74da
0.9999831318855286,1.2803034223907162e-05,4.0571253521193285e-06,0.9999703168869019,3,AIG,Financials,8-K,unknown,8000,88cdb3a842741fa68eefadb39c1bcbc3
0.9886636734008789,0.01091095432639122,0.0004253894730936736,0.9777527451515198,3,AIG,Financials,8-K,unknown,8000,fb998742cbb49885165eb4986b7e14fb
0.9999929070472717,4.399630142870592e-06,2.669445166247897e-06,0.9999884963035583,3,AIG,Financials,8-K,unknown,4876,76807757f367d54a21b3186d380b7ebd
0.9999868273735046,7.800713319738861e-06,5.383515599532984e-06,0.9999790191650391,3,AIG,Financials,8-K,unknown,8000,07f297a8cf920728d9cf122e16d4c8b0
0.9999708533287048,2.5556839318596758e-05,3.629985485531506e-06,0.9999452829360962,3,AIG,Financials,8-K,unknown,7573,111d2f0b4ca0e22fe1a2cc8096db5825
0.9999820590019226,9.371066880703438e-06,8.546663593733683e-06,0.9999727010726929,3,AIG,Financials,8-K,unknown,8000,5571365cdefb7f24d1c3cfbfcc52dee7
0.9999945163726807,4.738488314615097e-06,7.346349661929708e-07,0.9999898076057434,3,AIG,Financials,8-K,unknown,6244,06cf12dc3a23e70fe51e19555f793905
0.6666643023490906,0.33333489298820496,8.259725632342452e-07,0.3333294093608856,3,AIG,Financials,8-K,unknown,8000,52aef5a197675770d572cca1c1e7f633
0.9996663928031921,3.193905286025256e-05,0.00030170087120495737,0.9996344447135925,3,AIG,Financials,8-K,unknown,8000,5434ac391981b6a2edf9d0609dc1f5fa
0.6666637063026428,0.333335280418396,1.029104851113516e-06,0.3333284258842468,3,AIG,Financials,8-K,unknown,8000,c3d6813cc2134cafa129211627b8b8f4
0.6666694283485413,0.3333268463611603,3.688543301905156e-06,0.333342581987381,3,AIG,Financials,8-K,unknown,8000,f76487000de06045eaf1eb4f792c1f15
0.994975745677948,0.005018585827201605,5.704302111553261e-06,0.9899571537971497,3,AIG,Financials,8-K,unknown,8000,a0afc82b33cc132ce3660ae4ad4cc555
0.9999971389770508,2.0528548247966683e-06,8.277734195871744e-07,0.9999951124191284,3,AIG,Financials,8-K,unknown,6671,9e4fbf0207ddd2df6d52aa1352130329
0.6669704914093018,0.14771467447280884,0.1853148490190506,0.5192558169364929,3,AIG,Financials,8-K,unknown,4045,fd880b30501768d7336409b57e7617ab
0.9999971389770508,2.3520519789599348e-06,4.5303127649276576e-07,0.9999948143959045,3,AIG,Financials,8-K,unknown,6168,2aa84eef0822e29d77a9fcff96ab3df9
0.6665837168693542,0.33341214060783386,4.227454610372661e-06,0.3331715762615204,3,AIG,Financials,8-K,unknown,8000,ccbac6e5427b3779ff98c3a82b86577d
0.9999923706054688,2.9774780614388874e-06,4.616416390490485e-06,0.99998939037323,3,AIG,Financials,8-K,unknown,6250,926fc8f5a3cff92a0a791872646d955f
0.9999930262565613,5.2554555622919e-06,1.7969505279324949e-06,0.999987781047821,3,AIG,Financials,8-K,unknown,6110,0a969fa2c37df753c48eabe762723dcb
0.9999874234199524,7.509604529332137e-06,4.993560196453473e-06,0.9999799132347107,3,AIG,Financials,8-K,unknown,7421,f527ce9297b1ec00820198fd73560f83
0.9999873042106628,1.0657407983671874e-05,2.0592826786014484e-06,0.999976634979248,3,AIG,Financials,8-K,unknown,6702,28461fd07a1d3d6f1d9242196ba68fd8
0.999995231628418,3.4348001918260707e-06,1.3610775795314112e-06,0.999991774559021,3,AIG,Financials,8-K,unknown,4830,c9832a4d575e38108c3a01ad9cb3d02b
0.999985933303833,9.924172445607837e-06,4.168847226537764e-06,0.9999760389328003,3,AIG,Financials,8-K,unknown,8000,69c16706d098f5fbd7483ad7a546ea7d
